2.998941398724896956e-01,5.015443266523361698e-02,4.999514837343851381e-01,1.603112275128456984e-40
2.998941398724896956e-01,5.015443266523361698e-02,4.999514837343851381e-01,1.603112275128456984e-40
2.999194255407826581e-01,5.021783162816447627e-02,4.999675587510957753e-01,1.560211860428091724e-40
2.999194255407826581e-01,5.021783162816447627e-02,4.999675587510957753e-01,1.560211860428091724e-40
2.997994854591644054e-01,5.041184620982788744e-02,4.999733646691753575e-01,2.696372148542773344e-40
2.997994854591644054e-01,5.041184620982788744e-02,4.999733646691753575e-01,2.696372148542773344e-40
2.996961234692024911e-01,5.078927873141756560e-02,4.999211733766920629e-01,4.862788594133251465e-40
2.996961234692024911e-01,5.078927873141756560e-02,4.999211733766920629e-01,4.862788594133251465e-40
2.998360667881875274e-01,5.054592491274863958e-02,4.999858832742219983e-01,3.788177573402744125e-40
3.002241535639417758e-01,5.055790341529828313e-02,5.000387904752316981e-01,3.230403796760962332e-40
3.002241535639417758e-01,5.055790341529828313e-02,5.000387904752316981e-01,3.230403796760962332e-40
3.002241535639417758e-01,5.055790341529828313e-02,5.000387904752316981e-01,3.230403796760962332e-40
3.002241535639417758e-01,5.055790341529828313e-02,5.000387904752316981e-01,3.230403796760962332e-40
3.002450718834323018e-01,5.055486448633011304e-02,5.000965564041327527e-01,3.390804776909851511e-40
3.002450718834323018e-01,5.055486448633011304e-02,5.000965564041327527e-01,3.390804776909851511e-40
3.002450718834323018e-01,5.055486448633011304e-02,5.000965564041327527e-01,3.390804776909851511e-40
3.002450718834323018e-01,5.055486448633011304e-02,5.000965564041327527e-01,3.390804776909851511e-40
3.002450718834323018e-01,5.055486448633011304e-02,5.000965564041327527e-01,3.390804776909851511e-40
3.002450718834323018e-01,5.055486448633011304e-02,5.000965564041327527e-01,3.390804776909851511e-40
3.002450718834323018e-01,5.055486448633011304e-02,5.000965564041327527e-01,3.390804776909851511e-40
3.001216707294711572e-01,5.073503640992033104e-02,5.002523683893971285e-01,9.563394258932697098e-40
3.002879050418900131e-01,5.083269123484038948e-02,5.003529175088216041e-01,8.835152807893456983e-40
3.002879050418900131e-01,5.083269123484038948e-02,5.003529175088216041e-01,8.835152807893456983e-40
3.002879050418900131e-01,5.083269123484038948e-02,5.003529175088216041e-01,8.835152807893456983e-40
3.002879050418900131e-01,5.083269123484038948e-02,5.003529175088216041e-01,8.835152807893456983e-40
3.113644713414153720e-01,6.958621619740104625e-02,5.136923906917068017e-01,1.830558620908228474e-38
3.113644713414153720e-01,6.958621619740104625e-02,5.136923906917068017e-01,1.830558620908228474e-38
3.113644713414153720e-01,6.958621619740104625e-02,5.136923906917068017e-01,1.830558620908228474e-38
3.106880230478077376e-01,6.889263731946239366e-02,5.134181964236896878e-01,1.814678990791649860e-38
