2.997373981772263885e-01,5.014060489767466905e-02,4.998921215029253906e-01,9.984238360128322443e-02
2.997373981772263885e-01,5.014060489767466905e-02,4.998921215029253906e-01,9.984238360128322443e-02
2.995258326745331989e-01,5.039187058407566117e-02,4.996920036957697153e-01,9.946526993026807983e-02
2.991115715184453072e-01,5.066190606970137622e-02,4.995464802650221303e-01,9.924957208365429995e-02
2.994624480058198923e-01,5.039046560570432931e-02,4.996210500710027702e-01,9.969123614413498424e-02
2.994624480058198923e-01,5.039046560570432931e-02,4.996210500710027702e-01,9.969123614413498424e-02
2.994677706737530754e-01,5.038728239764926620e-02,4.996236820352769059e-01,9.969251411452291489e-02
2.994677706737530754e-01,5.038728239764926620e-02,4.996236820352769059e-01,9.969251411452291489e-02
2.994677706737530754e-01,5.038728239764926620e-02,4.996236820352769059e-01,9.969251411452291489e-02
2.987303370931224111e-01,5.007694567489371501e-02,4.995829438096111574e-01,9.963939964251361525e-02
2.990042881778444128e-01,5.009880204881641402e-02,4.996064271777358456e-01,9.973797683759916266e-02
2.990042881778444128e-01,5.009880204881641402e-02,4.996064271777358456e-01,9.973797683759916266e-02
2.990042881778444128e-01,5.009880204881641402e-02,4.996064271777358456e-01,9.973797683759916266e-02
2.990042881778444128e-01,5.009880204881641402e-02,4.996064271777358456e-01,9.973797683759916266e-02
2.990042881778444128e-01,5.009880204881641402e-02,4.996064271777358456e-01,9.973797683759916266e-02
2.989657246343548347e-01,5.009356454370503947e-02,4.996038588508097122e-01,9.974589374775720552e-02
2.989657246343548347e-01,5.009356454370503947e-02,4.996038588508097122e-01,9.974589374775720552e-02
2.989657246343548347e-01,5.009356454370503947e-02,4.996038588508097122e-01,9.974589374775720552e-02
2.989657246343548347e-01,5.009356454370503947e-02,4.996038588508097122e-01,9.974589374775720552e-02
2.990677424056485956e-01,4.996535593272046633e-02,4.999296617710241586e-01,1.003879936358037378e-01
2.990677424056485956e-01,4.996535593272046633e-02,4.999296617710241586e-01,1.003879936358037378e-01
2.990677424056485956e-01,4.996535593272046633e-02,4.999296617710241586e-01,1.003879936358037378e-01
2.983476098701520751e-01,4.421961181927337725e-02,5.032939150829659480e-01,1.005812582428593505e-01
2.962783901636444339e-01,4.906984377362655358e-02,5.050338711532794678e-01,1.109534880943125468e-01
2.962783901636444339e-01,4.906984377362655358e-02,5.050338711532794678e-01,1.109534880943125468e-01
2.962783901636444339e-01,4.906984377362655358e-02,5.050338711532794678e-01,1.109534880943125468e-01
2.957447143518668886e-01,4.899547878001734441e-02,5.049096721107388941e-01,1.111030404284723550e-01
2.957447143518668886e-01,4.899547878001734441e-02,5.049096721107388941e-01,1.111030404284723550e-01
2.943668108137297845e-01,4.980048869387363603e-02,5.057118501899243723e-01,1.089366079611319427e-01
2.945404818456222040e-01,4.992706293757671887e-02,5.056155219254094835e-01,1.088828723491711836e-01
2.905321045021095894e-01,5.332111553561467987e-02,5.078094048355714651e-01,1.126739899412388252e-01
2.905321045021095894e-01,5.332111553561467987e-02,5.078094048355714651e-01,1.126739899412388252e-01
2.905321045021095894e-01,5.332111553561467987e-02,5.078094048355714651e-01,1.126739899412388252e-01
2.905321045021095894e-01,5.332111553561467987e-02,5.078094048355714651e-01,1.126739899412388252e-01
2.905321045021095894e-01,5.332111553561467987e-02,5.078094048355714651e-01,1.126739899412388252e-01
2.908466913777454921e-01,5.332537332948237424e-02,5.082098300755256703e-01,1.126653474860628557e-01
2.908466913777454921e-01,5.332537332948237424e-02,5.082098300755256703e-01,1.126653474860628557e-01
3.000373505378862715e-01,4.191872833625469308e-02,5.143763060444203061e-01,1.284750658570215365e-01
3.000373505378862715e-01,4.191872833625469308e-02,5.143763060444203061e-01,1.284750658570215365e-01
3.000373505378862715e-01,4.191872833625469308e-02,5.143763060444203061e-01,1.284750658570215365e-01
3.000373505378862715e-01,4.191872833625469308e-02,5.143763060444203061e-01,1.284750658570215365e-01
3.073677982534944730e-01,5.617875994794097050e-02,5.279958922213024985e-01,1.321024943694568965e-01
3.073677982534944730e-01,5.617875994794097050e-02,5.279958922213024985e-01,1.321024943694568965e-01
3.073677982534944730e-01,5.617875994794097050e-02,5.279958922213024985e-01,1.321024943694568965e-01
3.073677982534944730e-01,5.617875994794097050e-02,5.279958922213024985e-01,1.321024943694568965e-01
3.073677982534944730e-01,5.617875994794097050e-02,5.279958922213024985e-01,1.321024943694568965e-01
3.073677982534944730e-01,5.617875994794097050e-02,5.279958922213024985e-01,1.321024943694568965e-01
3.161754662392668447e-01,1.389558264240215169e-01,5.738426954220204879e-01,1.420225379751000605e-01
3.161754662392668447e-01,1.389558264240215169e-01,5.738426954220204879e-01,1.420225379751000605e-01
3.161754662392668447e-01,1.389558264240215169e-01,5.738426954220204879e-01,1.420225379751000605e-01
3.493424975778529062e-01,9.698711137479114341e-02,5.766016954687526175e-01,1.421013666539144016e-01
4.322284391556464600e-01,1.001690480983835202e-01,6.278025595661913538e-01,2.312717632889593200e-01
4.255708939453856088e-01,1.027587191022141661e-01,6.309005218821758243e-01,2.270437271548806091e-01
4.258226506830057323e-01,1.046799116808100338e-01,6.313501318535285067e-01,2.256314874574982532e-01
3.750742855591376879e-01,1.324246421634555360e-01,6.341735378925081879e-01,2.257905770279877711e-01
3.750742855591376879e-01,1.324246421634555360e-01,6.341735378925081879e-01,2.257905770279877711e-01
3.750742855591376879e-01,1.324246421634555360e-01,6.341735378925081879e-01,2.257905770279877711e-01
3.750742855591376879e-01,1.324246421634555360e-01,6.341735378925081879e-01,2.257905770279877711e-01
3.797098330857129334e-01,1.269521169623284151e-01,6.398472363946959840e-01,2.337722000816325196e-01
3.931949806355355403e-01,1.246635439482658703e-01,6.434469735573360438e-01,2.444612070185589459e-01
3.966140940959114181e-01,1.187599986709003130e-01,6.425563580596205249e-01,2.497013274612532863e-01
4.258732370368445430e-01,1.427684000909229534e-01,6.467572805242844947e-01,2.642245728986450937e-01
4.234223196095965314e-01,1.427681858208345866e-01,6.498358538634751991e-01,2.626606269873800192e-01
4.234223196095965314e-01,1.427681858208345866e-01,6.498358538634751991e-01,2.626606269873800192e-01
3.663165926008719042e-01,2.210633669380015209e-01,6.683552035398568902e-01,2.566421229907699386e-01
3.663165926008719042e-01,2.210633669380015209e-01,6.683552035398568902e-01,2.566421229907699386e-01
3.543352206801138604e-01,2.364078783732047051e-01,6.705585375924540958e-01,2.340026907951774371e-01
3.543352206801138604e-01,2.364078783732047051e-01,6.705585375924540958e-01,2.340026907951774371e-01
3.543352206801138604e-01,2.364078783732047051e-01,6.705585375924540958e-01,2.340026907951774371e-01
