3.000454060973695158e-01,5.000768506034557886e-02,4.997222622593915919e-01,2.559158843669766321e-40
3.001010679977278994e-01,4.998325009952271636e-02,4.998335099997722741e-01,2.036672085505933729e-40
3.001010679977278994e-01,4.998325009952271636e-02,4.998335099997722741e-01,2.036672085505933729e-40
3.000874198864786901e-01,5.004140960218986245e-02,4.999324788167157085e-01,2.190147170333650509e-40
3.007251191644640942e-01,5.020485702008899154e-02,5.000440192591942834e-01,1.620709269304150569e-40
3.007251191644640942e-01,5.020485702008899154e-02,5.000440192591942834e-01,1.620709269304150569e-40
3.007251191644640942e-01,5.020485702008899154e-02,5.000440192591942834e-01,1.620709269304150569e-40
3.007251191644640942e-01,5.020485702008899154e-02,5.000440192591942834e-01,1.620709269304150569e-40
3.007251191644640942e-01,5.020485702008899154e-02,5.000440192591942834e-01,1.620709269304150569e-40
3.006596716467995756e-01,5.024318804409277917e-02,5.000959628177291671e-01,1.973689727902355546e-40
3.006596716467995756e-01,5.024318804409277917e-02,5.000959628177291671e-01,1.973689727902355546e-40
3.006541233878226582e-01,5.024618530180817444e-02,5.000969444696954369e-01,1.219734404659501044e-40
3.007942980329031402e-01,5.027578662003298615e-02,5.001029359872712909e-01,1.420399995925789265e-40
3.007942980329031402e-01,5.027578662003298615e-02,5.001029359872712909e-01,1.420399995925789265e-40
3.009345113439601538e-01,5.030239924498484949e-02,5.000275747805215110e-01,1.316386993411274573e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
3.015949422840363270e-01,5.075709359298347795e-02,5.001702508853496099e-01,2.292708801613312276e-40
